Energy (eV),Wavelength (nm),e1,e2,n,k
0.974977,1271.825195,2.977388,0,1.725511,0
0.972354,1275.255249,2.977268,0,1.725476,0
0.969746,1278.685791,2.977148,0,1.725441,0
0.967151,1282.116821,2.977028,0,1.725407,0
0.964569,1285.548218,2.976908,0,1.725372,0
0.962001,1288.980225,2.976789,0,1.725337,0
0.959446,1292.412476,2.976668,0,1.725302,0
0.956904,1295.845337,2.976548,0,1.725267,0
0.954376,1299.278564,2.976427,0,1.725232,0
0.95186,1302.712158,2.976306,0,1.725197,0
0.949358,1306.14624,2.976186,0,1.725162,0
0.946868,1309.580566,2.976065,0,1.725127,0
0.944391,1313.015381,2.975944,0,1.725092,0
0.941927,1316.450562,2.975823,0,1.725057,0
0.939475,1319.886108,2.975702,0,1.725022,0
0.937036,1323.322021,2.975582,0,1.724988,0
0.934609,1326.758301,2.975461,0,1.724952,0
0.932194,1330.194824,2.97534,0,1.724918,0
0.929792,1333.631836,2.97522,0,1.724882,0
0.927402,1337.069092,2.975099,0,1.724848,0
0.925023,1340.506592,2.974978,0,1.724813,0
0.922657,1343.944458,2.974858,0,1.724778,0
0.920303,1347.382568,2.974737,0,1.724743,0
0.91796,1350.821045,2.974615,0,1.724707,0
0.915629,1354.259766,2.974493,0,1.724672,0
0.91331,1357.69873,2.974371,0,1.724636,0
0.911002,1361.137939,2.974249,0,1.724601,0
0.908706,1364.577393,2.974127,0,1.724566,0
0.906421,1368.017212,2.974005,0,1.72453,0
0.904148,1371.457153,2.973883,0,1.724495,0
0.901886,1374.897217,2.973761,0,1.72446,0
0.899634,1378.337646,2.973639,0,1.724424,0
0.897394,1381.778198,2.973516,0,1.724389,0
0.895165,1385.218994,2.973394,0,1.724353,0
0.892947,1388.659912,2.973272,0,1.724318,0
0.89074,1392.101074,2.973149,0,1.724282,0
0.888543,1395.542236,2.973027,0,1.724247,0
0.886358,1398.983765,2.972905,0,1.724211,0
0.884183,1402.425293,2.972782,0,1.724176,0
0.882018,1405.867065,2.97266,0,1.72414,0
0.879864,1409.308838,2.972537,0,1.724105,0
0.87772,1412.750854,2.972414,0,1.724069,0
0.875587,1416.192871,2.97229,0,1.724033,0
0.873464,1419.63501,2.972167,0,1.723997,0
0.871351,1423.077393,2.972043,0,1.723961,0
0.869248,1426.519653,2.97192,0,1.723926,0
0.867156,1429.962036,2.971796,0,1.72389,0
0.865073,1433.404541,2.971673,0,1.723854,0
0.863001,1436.846924,2.971549,0,1.723818,0
0.860938,1440.289551,2.971425,0,1.723782,0
0.858885,1443.732178,2.971301,0,1.723746,0
0.856842,1447.174805,2.971176,0,1.72371,0
0.854808,1450.617432,2.971052,0,1.723674,0
0.852785,1454.060059,2.970927,0,1.723638,0
0.85077,1457.502686,2.970802,0,1.723601,0
0.848765,1460.945313,2.970677,0,1.723565,0
0.84677,1464.387939,2.970552,0,1.723529,0
0.844784,1467.830444,2.970428,0,1.723493,0
0.842808,1471.272949,2.970303,0,1.723457,0
0.84084,1474.715454,2.970178,0,1.723421,0
0.838882,1478.157837,2.970053,0,1.723384,0
0.836933,1481.60022,2.969927,0,1.723348,0
0.834993,1485.04248,2.969801,0,1.723311,0
0.833062,1488.484619,2.969675,0,1.723275,0
0.83114,1491.926636,2.969549,0,1.723238,0
0.829227,1495.368652,2.969424,0,1.723202,0
0.827323,1498.810547,2.969298,0,1.723165,0
0.825427,1502.252197,2.969172,0,1.723129,0
0.823541,1505.693848,2.969046,0,1.723092,0
0.821663,1509.135376,2.96892,0,1.723055,0
0.819793,1512.57666,2.968794,0,1.723019,0
0.817932,1516.017822,2.968667,0,1.722982,0
0.81608,1519.45874,2.96854,0,1.722945,0
0.814236,1522.899536,2.968412,0,1.722908,0
0.812401,1526.340088,2.968285,0,1.722871,0
0.810574,1529.780518,2.968158,0,1.722834,0
0.808755,1533.220703,2.96803,0,1.722797,0
0.806945,1536.660767,2.967903,0,1.72276,0
0.805142,1540.100464,2.967776,0,1.722723,0
0.803348,1543.539917,2.967649,0,1.722686,0
0.801562,1546.979248,2.967521,0,1.722649,0
0.799784,1550.418213,2.967394,0,1.722613,0
0.798014,1553.857056,2.967265,0,1.722575,0
0.796252,1557.295532,2.967135,0,1.722538,0
0.794498,1560.733643,2.967006,0,1.7225,0
0.792752,1564.171631,2.966877,0,1.722463,0
0.791013,1567.609131,2.966748,0,1.722425,0
0.789283,1571.046509,2.966619,0,1.722388,0
0.78756,1574.483521,2.96649,0,1.72235,0
0.785845,1577.920166,2.966361,0,1.722313,0
0.784137,1581.356445,2.966232,0,1.722275,0
0.782437,1584.792358,2.966103,0,1.722238,0
0.780744,1588.227905,2.965975,0,1.722201,0
0.779059,1591.663208,2.965845,0,1.722163,0
0.777382,1595.098022,2.965714,0,1.722125,0
0.775711,1598.532471,2.965583,0,1.722087,0
0.774049,1601.966553,2.965453,0,1.722049,0
0.772393,1605.400269,2.965322,0,1.722011,0
0.770745,1608.833618,2.965192,0,1.721973,0
0.769104,1612.266357,2.965061,0,1.721935,0
0.76747,1615.698853,2.964931,0,1.721897,0
0.765843,1619.130859,2.9648,0,1.721859,0
0.764223,1622.562378,2.964669,0,1.721822,0
0.762611,1625.993408,2.964539,0,1.721784,0
0.761005,1629.424072,2.964409,0,1.721746,0
0.759406,1632.854248,2.964277,0,1.721708,0
0.757815,1636.283813,2.964145,0,1.721669,0
0.75623,1639.712891,2.964012,0,1.721631,0
0.754652,1643.141602,2.96388,0,1.721592,0
0.753081,1646.569702,2.963747,0,1.721554,0
0.751516,1649.997314,2.963615,0,1.721515,0
0.749959,1653.424438,2.963482,0,1.721477,0
0.748408,1656.850952,2.96335,0,1.721438,0
0.746863,1660.276978,2.963218,0,1.7214,0
0.745326,1663.702393,2.963085,0,1.721362,0
0.743795,1667.127197,2.962953,0,1.721323,0
0.74227,1670.551392,2.962821,0,1.721285,0
0.740752,1673.974976,2.962688,0,1.721246,0
0.73924,1677.398071,2.962555,0,1.721207,0
0.737735,1680.820557,2.96242,0,1.721168,0
0.736236,1684.242432,2.962286,0,1.721129,0
0.734744,1687.663696,2.962151,0,1.72109,0
